,date,title,source,contents,link
17,2005.07.03.,[위클리스케줄]7월4일∼7월8일(월∼금),파이낸셜뉴스,"코엑스) ■IT ▲과학기술부, 사이언스 포리더스 프로그램 강좌(오후 4시30분-^인천시 북성동 해양경찰청)... 초대전(5∼7일, 현대백화점 서울 미아점) ▲수영복 페스티벌(신세계백화점 서울 반포동 강남점) 6일(수) ■정책...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0000181875
18,2005.07.11.,<기획특집>엑스포공원 재도약 가능한가?(상),연합뉴스,대전시와 엑스포과학공원에 따르면 국내 양대 과학테마행사였던 사이언스페스티벌(과학공원 주최)과 대한민국과학축전(한국과학문화재단 주최)이 통합돼 다음달 과학공원에서 '2005 대한민국과학축전(Science Festival 2005)...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001046835
19,2005.07.19.,[인터뷰]박석재 천문연구원장,전자신문,"93년 ‘대전엑스포’ 개최 당시 국민들에게 과학적 상상력을 자극하고, 세계에 한국의 과학기술 수준을 알리는 엑스포과학공원의 상징이었다”며 “올 여름 엑스포과학공원에서 열리는 ‘사이언스 페스티벌’이 광주의...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0000111750
20,2005.07.13.,포럼신사고 참가 정강환 교수 인터뷰,부산일보,"초창기 소재를 IT로 잡았다 가 로봇으로,그리고 최근엔 바이오 쪽으로 옮겨간 대전 사이언스 페스티벌처럼 잠재고객의 트렌드를 따라잡는 기획이 요청된다. 마 늘 하나로 미국 베스트 10 축제에 든 캘리포니아 '길로이 갈릭...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=082&aid=0000054482
21,2005.04.08.,관광이벤트와 지역마케팅,대전일보,"1단계적인 과학도시이미지가 대전엑스포, 대전사이언스페스티벌, 국방마트, 각종 국제과학컨벤션 등의 관광이벤트로 표현되었다면 이제 대덕 R&amp;D 특구지정은 대전이 과학을 재조명해보고 거듭날 수 있는 또 하나의...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000026725
22,2005.02.21.,지식창조시대 이끌 인재 ‘인큐베이터’,대전일보,"대전시의 ‘대전사이언스 페스티벌’을 비롯 ‘과학동호회’ 모임활동, 국립중앙과학관의 ‘봄·가을사이언스 데이’· ‘인류 기원전’, 대전시민천문대의 ‘별의 축제’와 엑스포과학공원의 ‘2004 과학체험마당’...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000020536
23,2005.01.26.,대한민국 과학축전,대전일보,"우리나라 과학축제를 대표하는 대한민국 과학축전과 대전 사이언스 페스티벌이 오는 8월 과학공원에서 통합 개최되어 앞으로 과학공원 활성화는 물론, 과학도시로서 대전의 위상을 널리 알리는 계기가 될 전망이다. 이번...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000019013
24,2005.04.19.,"<`아인슈타인의 빛' 한반도 방문, 전국이 축제물결>",연합뉴스,"물리 페스티벌 등 물리와 관련한 다채로운 행사를 벌인다. 영.호남을 거친 아인슈타인의 빛이 오후 8시 20분께 하나로 합쳐지는 대전에서는 엑스코 과학공원 근처에서 로켓축제와 레이저 쇼, 한빛탑 점등 행사 등...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0000979847
25,2005.01.08.,국내 최대 과학행사 통합 개최,대전일보,국내 최대의 과학대중화 행사인 ‘대한민국 과학축전’이 올해에는 대전 사이언스페스티벌과 함께 치러져 명실상부한 과학행사로 거듭날 전망이다. 대전엑스포과학공원은 7일 오후 한국과학문화재단 회의실에서 매년...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000017067
26,2005.04.07.,"""유성온천의 명성, 과학관광으로 되살린다""",연합뉴스,"대전시는 과학관광상품 개발을 위해 항공우주연구원과 전자통신연구원 등 대덕연구단지내 각 연구소들의 기존 전시장을 정비하고, `대전세계로봇 EXPO', `지능로봇 전시회', `사이언스 페스티벌', `세계창의력 경연대회...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0000967680
27,2005.01.09.,과학도시 명성 드높이는 계기삼자,대전일보,과학대중화를 위한 대한민국 과학축전과 대전 사이언스 페스티벌이 대전에서 통합 개최된다. 한국 과학행사의 양축으로 자리 잡은 두개의 과학행사가 동시에 열릴 예정이어서 국민들의 과학마인드 확산에 크게 기여할...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000017216
28,2005.04.24.,전국 축제장 상춘 인파 `북적'(전국종합),연합뉴스,"유로페스티벌이 한창인 용인 에버랜드와 허브축제 및 재활용품 이용 동물특별전이 열린 과천 서울대 공원... 또 `2005 봄 사이언스' 행사가 열린 대전 국립중앙과학관과 `남해 창선 단항 바지락 축제'가 열린 남해, 유채꽃...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=001&aid=0000984842
29,2005.01.10.,매머드급 과학축제 열린다,디지털타임스,과학축전'과 `사이언스 페스티벌'을 통합한 `2005 대한민국 과학축전(Korea Science Festival 2005)'을 오는 8월... 등이 조화를 이루는 국내 최대ㆍ최고의 과학축제로 발돋움할 것으로 기대된다. 대전〓조규환기자@디지털타임스,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0000092273
30,2005.04.22.,[과학세상/박석재]‘엑스포 꿈돌이’의 부활을 기대하며,동아일보,[동아일보] 1993년 개최된 대전 엑스포는 우리에게 국가에 대한 자긍심과 미래에 대한 자신감을 심어준 뜻... 그리고 여세를 몰아 올여름 엑스포 과학공원에서 열리는 ‘사이언스 페스티벌’이 예컨대 광주의 비엔날레처럼...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000295571
31,2005.01.08.,우리단체 이런행사,대전일보,"20명, 대전여민회 ☎(252)9790 ▲2005 겨울과학캠프=1월 3-28일 2박3일 또는 1박2일, 기당 40명씩 8기 운영, 발명교실·생명과학교실·수학교실·사이언스페스티벌 등으로 진행, 국립중앙과학관 ☎(601)7937, www.science.go....",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000017024
32,2006.12.29.,"대전, 문화관광축제 개발 시급",대전일보,대전시 관계자는 “사이언스 페스티벌은 대전의 첨단 과학도시 이미지와 부합된는 축제로 정부에서도 지난 2000년부터 2003년가지 4년간 꾸준히 지원했다”며 “전국 수천개의 축제들 중에서 정부지원 축제로 이름을 올린...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000091351
33,2006.08.11.,'대전 사이언스페스티벌 2006' 개막,뉴시스,【대전=뉴시스】 과학축제인 '대전 사이언스페스티벌 2006'이 11일 엑스포과학공원에서 막이 올랐다. '과학하기 7가지 시원한 여름과학 세상'을 주제로 오는 20일까지 10일간 열리는 이번 축제에는 국내외 40여개...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000152291
34,2006.08.20.,'대전사이언스페스티벌 2006' 성료..24만명 관람,뉴시스,【대전=뉴시스】 대전 엑스포과학공원 일원에서 10일간의 일정으로 열린 '대전사이언스페스티벌 2006'이 성황리에 막을 내렸다. 엑스포과학공원(사장 조명식)은 '대전사이언스페스티벌2006'이 당초 관람객 예상치를 10...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000158834
35,2006.08.10.,"충청체신청, 대전사이언스페스티벌’ 행사장에 인터넷중독 무료상담 개설",뉴시스,"【대전=뉴시스】 충청체신청(청장 최재유)은 대전엑스포과학공원에서 열리는 '대전사이언스페스티벌 2006' 행사장에서 11일부터 14일까지 '인터넷중독 무료상담 코너'를 개설, 인터넷 중독.예방과 관련한 상담과 정품...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=003&aid=0000151791
36,2006.08.02.,"사이언스페스티벌 홍보대사, 의친왕 아들 가수 이석씨 위촉",뉴시스,【대전=뉴시스】 과학축제인 '대전사이언스페스티벌 2006' 홍보대사에 고종 황제의 차남 의친왕의 열한 번째 아들이자 '비둘기집'의 가수 이석씨(65)가 위촉됐다. 대전엑스포과학공원(사장 조명식)은 가수 이석씨를...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=003&aid=0000144812
37,2006.08.11.,대전사이언스페스티벌 '가족 체험 축제로',YTN,올 해로 7번째 맞는 대전사이언스페스티벌은 과학의 대중화와 저변 확대를 위한 전국 최고의 과학축제로 자리잡아 가고 있습니다. 대전에서 이정우 기자가 보도합니다. [리포트] 대전사이언스페스티벌이 막을 올렸습니다....,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=115&oid=052&aid=0000125164
38,2006.08.17.,과학축전·사이언스페스티벌 '통합해야',YTN,[앵커멘트] 전국 최고의 과학축제를 내세우고 있는 '대한민국 과학축전'과 '대전사이언스페스티벌'. 여름철 최대 과학축제가 따로따로 개최되면서 효율성과 관람객이 줄어 양대 축제를 통합해야 한다는 지적이 일고...,http://www.ytn.co.kr/_ln/0103_200608170401526891
39,2006.08.25.,사이언스페스티벌 더 큰 그림을…,대전일보,행사 기획 전문가는 아니지만 다양한 축제 참여를 통해 얻어진 경험을 기반으로 최근 엑스포과학공원에서 개최된 제7회 대전사이언스페스티벌에 대한 참여 소감을 적어본다. 2006 대전사이언스페스티벌은 겉에서보다...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000080710
40,2006.08.21.,사이언스 페스티벌 성황리에 폐막,대전일보,대전 사이언스 페스티벌 2006이 성황리에 폐막됐다. 21일 대전시와 엑스포과학공원에 따르면 올 사이언스페스티벌에는 총 25만 3000여명의 관람객이 찾아 당초 예상의 15%를 초과했다. 꿈돌이동산과 연계행사...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000080134
41,2006.08.13.,<대전시내 광복절 경축.문화행사 풍성>,연합뉴스,"광복절을 즈음한 문화행사로 시립미술관에서는 오는 21일까지 '한여름밤의 댄스페스티벌'이, 엑스포과학공원에서는 20일까지 '대전사이언스페스티벌 2006'이 화려하게 펼쳐진다. 한밭수목원에서는 8월 한 달간 무궁화...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0001382443
42,2006.08.14.,대전사이언스축제-유럽과학축제연맹 자매결연 5주년 기념,뉴시스,【대전=뉴시스】 대전 엑스포과학공원은 14일 오전 회의실에서 대전사이언스페스티벌과 유럽과학축제연맹간 자매결연 체결 5주년 기념식을 가졌다고 밝혔다. '대전 사이언스페스티벌 2006'에는 국제과학교류전의...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=003&aid=0000154520
43,2006.08.10.,"대전시, 사이언스 페스티벌 개최",전자신문,올해로 7회째를 맞이 하는 대전사이언스페스티벌은 △오대호 정크아트 초청전 △상설 극지체험관 △과학자 거리 △국제과학교류전 △테마과학체험 등 예년에 비해 쉽고 친근한 과학프로그램들로 꾸며졌다. 또 한여름...,http://www.etnews.co.kr/news/detail.html?id=200608100060
44,2006.08.12.,과학의 신비/대전,MBC,"과학체험 위주로 짜여진 대전 사이언스 페스티벌에 개막부터 많은 관람객들이 몰리고 있습니다. 조형찬 기자가 소개합니다. ● 기자 : 자동차 휠과 세숫대야, 주전자로 만든 고철 허수아비. 공기압과 모터를 사용해...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=115&oid=214&aid=0000014154
45,2006.08.09.,'대전사이언스페스티벌' 개막 앞둔 엑스포과학공원,뉴시스,【대전=뉴시스】 2006 대전 사이언스 페스티벌을 이틀 앞둔 9일 대전엑스포 과학공원을 찾은 어린이들이 정크아트 조형물을 관람하고 있다. /정재훈기자 jhjeong@newsis.com 【대전=뉴시스】 2006 대전 사이언스...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=003&aid=0000150729
46,2006.08.10.,"[대전] ""과학 축전서 다양한 체험을""",SBS(text),대전 사이언스 페스티벌 2006 행사가 오는 20일까지 열흘 간의 일정으로 11일 엑스포 과학공원에서 개막됩니다. 이번 사이언스 페스티벌에는 재활용품을 활용한 정크 아트와 건강 관련 과학을 체험하는 웰빙과학...,http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1000152886
47,2006.08.13.,사이언스페스티벌에서 아이스난타 즐겨요,뉴시스,【대전=뉴시스】 휴일인 13일 대전사이언스페스티벌이 열리고 있는 대전엑스포 과학공원 서문광장에서 공연단들이 아이스난타를 선보이고 있다. /정재훈기자 jhjeong@newsis.com 【대전=뉴시스】 휴일인 13일...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=003&aid=0000153574
48,2006.08.14.,2006 대전 사이언스 페스티벌 개막,연합뉴스,"고철과 고물을 예술작품으로 승화시킨 '오대호 정크트트', 외부와 50도 이상의 온도 차이를 느낄 수 있는 '극지체험관-영하20도의 극지세상', '7가지 시원한 여름 과학세상'을 슬로건으로 한 2006 대전 사이언스 페스티벌이...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=115&oid=001&aid=0001906389
49,2006.08.11.,사이언스페스티벌 인파 '북적',연합뉴스,2006 대전사이언스페스티벌이 11일 대전 엑스포과학공원에서 개막된 가운데 많은 관람인파들이 폐기계로 제작된 정크아트 조형물을 관람하며 축제를 즐기고 있다. /조용학/사회/과학/ 2006.8.11 (대전...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0001381601
50,2006.08.11.,대전사이언스페스티벌 2006 개막,연합뉴스,"고철과 고물을 예술작품으로 승화시킨 '오대호 정크아트', 외부와 50도 이상의 온도차이를 느낄 수 있는 '극지체험관-영하20도의 극지세상' '7가지 시원한 여름 과학세상'을 슬로건으로 한 2006 대전사이언스페스티벌이...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001381319
51,2006.07.26.,대전사이언스페스티벌 8월 11일 개막,연합뉴스,`7가지 시원한 여름 과학세상'을 슬로건으로 한 2006 대전사이언스페스티벌이 오는 8월 11일 개막식을 시작으로 20일까지 대전엑스포과학공원에서 펼쳐진다. 이번 행사에서는 극지체험 외에도 과학교육 선진국인 유럽...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=001&aid=0001367578
52,2006.07.26.,‘사이언스 페스티벌’ 내달 대전서,경향신문,"국내 최대의 과학축전인 ‘사이언스 페스티벌’이 8월 11일부터 20일까지 대전엑스포과학공원 일원에서 열린다. 이번 페스티벌에서는 고철·고물 등 재활용품을 활용한 예술작품을 선보이는 ‘정크 아트’, 건강 관련...",http://www.khan.co.kr/kh_news/art_view.html?artid=200607261809371&code=950301
53,2006.08.01.,"세스넷, 사이언스 페스티벌 참가",머니투데이,"창의력 전문 교육 업체 세스넷(대표 황규동, www.ces.co.kr)은 오는 11일~20일 대전 엑스포 과학공원에서 열리는 ‘대전 사이언스 페스티벌2006’ 에 참가해 ‘로봇과학체험관’을 운영한다고 1일 밝혔다. 이번 행사는...",http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2006080114321788704&outlink=1
54,2006.08.04.,[대전/충남]대전 사이언스 페스티벌… 황손 이석씨 홍보대사에,동아일보,[동아일보] 국내 최대 과학 테마축제인 ‘대전 사이언스 페스티벌 2006’ 홍보대사에 조선의 마지막 황손 의친왕(고종황제의 차남)의 열한 번째 아들이자 가수였던 이석(65) 씨가 위촉됐다. 3일 지방공사...,http://www.donga.com/fbin/output?n=200608040139
55,2006.08.09.,<대전.충남서 축제 '풍성'>,연합뉴스,◆2006 대전사이언스페스티벌 = 11일부터 20일까지 대전시 유성구 도룡동 엑스포과학공원에서 열린다. '7가지 시원한 여름 과학세상'이란 주제로 열리는 이 페스티벌에는 외기온도와 50도 이상의 차이를 느낄 수 있는...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001379298
56,2006.04.20.,대전사이언스페스티벌 8월11일 개최,대전일보,엑스포과학공원은 ‘대전사이언스페스티발 2006’을 오는 8월11일~ 20일까지 10일간 과학공원 및 주변일원에서 개최하기로 확정했다. ‘과학공원은 복합적인 과학활동의 장’이라는 주제로 펼쳐지는 이번 행사는 전야제...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000067962
57,2006.08.04.,대전시 재래시장활성화 정부지원 사업 '뒷전',뉴시스,여기에 과학축제인 '사이언스페스티벌'이 해마다 엑스포과학공원에서 열려 과학축제와 재래시장을 연계한 관광상품을 개발할 수 있음에도 대전시가 이를 제대로 활용하지 못했다는 지적이다. 이에 대해 시 관계자는...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000147177
58,2006.08.18.,<대전엑스포 도우미 다시 뭉쳤다>,연합뉴스,18일 대전 엑스포과학공원에 따르면 사이언스페스티벌 2006 행사의 일환으로 한빛탑 전망대에서 열리고 있는 93 엑스포 사진전에 당시 엑스포도우미로 활동했던 이들이 자원봉사자로 나서 진행을 돕고 있다. 김은희(37)...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001386910
59,2006.07.24.,"박성효 대전시장, 공무원 변화 발전 주문",뉴시스,"중요성, 사이언스 페스티벌 성공개최, 업무보고 방식의 개선, 유성 리베라호텔 정상화 지원방안 검토 등을 지시했다. 또 각종 위원회의 위원 선정방법에 대해 대전은 연구단지, 대학교, 연구소 등의 풍부한 인력자원을...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000138020
60,2006.09.08.,[사이언스 브리힝]‘제2회 과학기술사진 공모전’ 外,동아일보,참가자는 미발표작 1편을 11×14인치(27.94cm×35.56cm) 크기로 인화해 29일까지 국립중앙과학관(대전광역시... 042-601-7907 ◆ KAIST 문화페스티벌 록과 클래식이 조화를 이루는 크로스오버 음악 축제인 ‘KAIST...,http://www.donga.com/fbin/output?n=200609080043
61,2006.08.09.,"""과학축전 보러 대전으로 오세요""",서울경제,대전시와 지방공사 대전엑스포과학공원(사장 조명식)은 ‘대전사이언스페스티벌 2006’을 ‘7가지 시원한 여름과학세상’이란 슬로건아래 개최한다. 어린이성장발달센터가 운영되고 스포츠과학놀이가...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=011&aid=0000144297
62,2006.04.20.,`대전 사이언스 페스티벌 2006' 8월11일 개막,연합뉴스,"대전 엑스포과학공원은 20일 `사이언스 페스티벌 2006'을 오는 8월11일부터 20일까지 열기로 하는 행사 기본계획을 확정, 발표했다. 이번 축제는 10일 전야제와 과학행사, 문화행사, 부대행사로 구성되며...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001276854
63,2006.12.12.,"교육네트워크로 꿈, 보람, 만족 키워하는 인천 방과후학교",뉴시스,"17일까지 대전무역전시관(KOTREX)에서 개최되는‘2006 방과후 학교 페스티벌’에 참가한다고 12일 밝혔다. ‘2006... 또 사이언스 매직 쇼, 잉글리쉬 매직 쇼, 인천 방과후학교 스펀지와 같은 이벤트 프로그램과 원어민 화상...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000259136
64,2006.04.02.,"대전시, 축제박람회장에 홍보관 운영",연합뉴스,"대전시는 오는 9일까지 부산 벡스코에서 열리는 `2006 대한민국축제박람회'에 `대전축제관광홍보관'을 설치, 운영하고 있다고 2일 밝혔다. 시는 이번 축제박람회에 한밭선비축제와 사이언스페스티벌, 국제열기구축제...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=001&aid=0001260929
65,2006.09.18.,축제의 마법,대전일보,대전의 사이언스페스티벌은 대전의 대표축제로 거듭나야 하는데 이를 위해서는 대전이 첨단과학의 도시라고 내세울 수 있는 상징시설과 인프라가 먼저 연출되어야 한다. 개최 한 달을 앞두고 취소된 유성건강페스티벌은...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000082457
66,2006.08.11.,담배연기가 아닙니다!,뉴시스,【대전=뉴시스】 2006 대전 사이언스페스티벌이 개막된 11일 대전엑스포 과학공원을 찾은 어린이들이 영하 197도에서 만든 과자를 입에 물자 코와 입에서 질소기체를 내뿜고 있다. /정재훈기자 jhjeong@newsis.com...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=003&aid=0000152477
